Fecha;PM10;PM2-5;Velo-viento;Precipitacion;Dirección;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiación;HT;;;;;;CO2;BBP;BC ug/m3
5/02/2021 10:00;22;8;2;0;107;16,7;0,3;4,2;5,4;9,7;1,1;18,2;332;51,61;;;;;;475;0;0
5/02/2021 11:00;20,2;8;1,5;0;157;16,1;0,3;3,7;5,9;9,6;1,1;18,7;197;49,33;;;;;;473;0;0
5/02/2021 12:00;15,5;5;1,4;0;118;18,5;0,3;3;5,1;8,1;1,2;19,1;300;48,78;;;;;;473;0;0
5/02/2021 13:00;23,3;7;1,6;0;172;18,2;0,3;2,6;4,4;7;1,2;19,7;301;48,12;;;;;;471;0;0
5/02/2021 14:00;21,8;10;2;0;152;16,1;0,3;3,4;6,3;9,7;1,3;18,3;154;52,72;;;;;;475;0;0
5/02/2021 15:00;15,8;9;1,6;0;215;16;0,3;5,4;7,3;12,7;1,4;18,9;321;53,27;;;;;;471;0;0
5/02/2021 16:00;13,4;5;1,3;0;240;18,1;0,3;5,1;7,7;12,8;1,5;20,9;362;45,77;;;;;;471;0;0
5/02/2021 17:00;17,7;4;2,3;0;155;16,3;0,3;3,5;5,6;9,1;1,5;19,9;245;47,56;;;;;;476;0;0
5/02/2021 18:00;13,5;4;1,7;0;117;15,3;0,3;2,1;8,1;10,3;1,5;17,2;34;54,26;;;;;;485;0;0
5/02/2021 19:00;9,3;6;1;0;102;12,6;0,3;0,8;8,3;9,2;1,4;15,6;1;57,83;;;;;;491;0;0
5/02/2021 20:00;0;8;0,3;0;122;4,3;0,4;2,5;14,7;17,1;1,4;12,8;0;68,03;;;;;;533;0;0
5/02/2021 21:00;0;7;1,1;0;165;12,4;0,3;1,4;8,1;9,4;1,4;14;0;64,28;;;;;;492;0;0
5/02/2021 22:00;0;9;0,8;0;96;11,5;0,3;0,9;7,8;8,7;1,5;14,5;0;63,01;;;;;;490;0;0
5/02/2021 23:00;0;9;0,8;0;168;11,8;0,2;0,7;5,9;6,6;1,4;13,9;0;64,78;;;;;;492;0;0
6/02/2021 0:00;0;7;0,7;0;317;2;0,4;8,2;13,7;21,9;1,4;11,8;0;73,04;;;;;;540;0;0
6/02/2021 1:00;0;7;1,3;0;9;1;0,5;18;15,7;33,6;0,3;10,7;0;79,32;;;;;;559;0;0
6/02/2021 2:00;0;9;0,2;0;325;0,9;0,5;12,3;14,9;27,2;0,2;10,8;0;78,37;;;;;;552;0;0
6/02/2021 3:00;0;8;0,2;0;162;0,8;0,4;13,6;13,6;27,2;0,2;9,3;0;82,44;;;;;;581;0;0
6/02/2021 4:00;7;7;0,3;0;294;0,7;0,4;11,5;12,9;24,4;0,1;8,7;0;84,32;;;;;;609;0;0
6/02/2021 5:00;8,7;5;0,2;0;241;0,7;0,4;12,8;13;25,8;0,1;9,2;0;84,17;;;;;;592;0;0
6/02/2021 6:00;8,2;8;0,3;0;267;0,6;0,5;22,1;12,8;34,9;0,2;9,4;0;84,5;;;;;;605;0;0
6/02/2021 7:00;7,5;7;0,4;0;313;0,7;0,9;63,6;13,7;77,3;0,5;9,2;27;84,93;;;;;;611;0;0
6/02/2021 8:00;18,4;16;0,8;0;66;3,3;0,8;37,2;16,5;53,7;1,1;13,4;139;75,04;;;;;;532;0;0
6/02/2021 9:00;16,8;13;1;0;312;6;0,7;22,9;16,5;39,4;1,2;16,6;208;59,39;;;;;;503;0;0
6/02/2021 10:00;31,1;10;0,3;0;285;14,5;0,6;16;14,7;30,7;1,1;20,3;492;42,47;;;;;;485;0;0
6/02/2021 11:00;29,7;13;1,2;0;107;21,9;0,2;3,3;4,2;7,5;0,5;22,8;777;31,68;;;;;;474;0;0
6/02/2021 12:00;30,6;7;2,1;0;128;21,5;0,2;1,4;2,2;3,6;0,5;22,9;870;33,9;;;;;;479;0;0
6/02/2021 13:00;21,8;0;0,6;0;181;21,6;0,2;1,2;2,7;3,9;0,7;23,2;377;34,93;;;;;;480;0;0
6/02/2021 14:00;15,3;2;0,3;0;324;22,9;0,2;1,4;3,6;5;0,7;22;330;38,52;;;;;;481;0;0
6/02/2021 15:00;10,8;3;3,1;0;293;35;0,6;4,7;18,9;23,6;1,6;21,2;187;48,94;;;;;;490;0;0
6/02/2021 16:00;0;29;2,6;6,6;291;34,9;0,5;1,7;16,9;18,6;1,7;17,8;58;64,61;;;;;;492;0;0
6/02/2021 17:00;0;35;0,8;1,7;308;23;0,7;1,8;18,1;19,9;1,4;15,1;61;81,56;;;;;;490;0;0
6/02/2021 18:00;39,4;28;0,3;0;308;12;0,8;3,3;23,7;27;1,5;15,3;40;82,82;;;;;;505;0;0
6/02/2021 19:00;37;33;0,2;0;291;5,1;0,8;2,5;26,7;29,2;1,3;14;1;84,37;;;;;;540;0;0
6/02/2021 20:00;31,6;29;0,1;0;36;2,1;0,9;3,7;31,3;35;1,2;13,2;0;85,25;;;;;;549;0;0
6/02/2021 21:00;28,5;24;0,1;0;231;1,4;0,8;3,4;28,7;32,1;1,2;12,5;0;85,87;;;;;;553;0;0
6/02/2021 22:00;29,4;17;0,1;0;186;0,5;1;16,4;26,9;43,3;1,2;11,5;0;86,37;;;;;;575;0;0
6/02/2021 23:00;21,8;20;0,4;0;99;0,5;1;24,1;22,1;46,2;1,2;10,6;0;86,52;;;;;;554;0;0
7/02/2021 0:00;23,3;16;0,3;0,1;235;0,8;1;38,4;16,9;55,3;1,2;9,6;0;86,51;;;;;;553;0;0
7/02/2021 1:00;19,9;11;0,2;0;309;0,5;1,1;47,3;13,8;61,1;0,3;9,3;0;86,91;;;;;;636;0;0
7/02/2021 2:00;14,9;13;0,4;0;254;0,7;1,2;53,4;11,7;65,1;0,3;9,1;0;87,08;;;;;;657;0;0
7/02/2021 3:00;27,8;14;0,3;0;355;0,4;0,8;34,6;12,7;47,4;0,3;8,9;0;87,33;;;;;;624;0;0
7/02/2021 4:00;19,9;9;0,2;0,1;18;0,5;0,6;18,4;12,6;31;0,1;8,1;0;87,51;;;;;;609;0;0
7/02/2021 5:00;19;7;0,3;0;311;0,7;0,6;20,5;11,5;32;0,1;8;0;87,96;;;;;;646;0;0
7/02/2021 6:00;19,8;11;0,5;0;338;0,5;0,5;22,6;11;33,6;0,2;9,4;0;88,23;;;;;;625;0;0
7/02/2021 7:00;16,9;11;0,1;0;124;0,6;0,5;16,5;10,7;27,1;0,1;9,6;15;88,12;;;;;;582;0;0
7/02/2021 8:00;16,5;15;0,7;0;11;1,7;0,6;21,6;12,1;33,7;0,4;11,2;90;87,78;;;;;;544;0;0
7/02/2021 9:00;30,6;12;1,7;0;295;5,9;0,7;21,5;16;37,5;0,7;15,2;306;82,55;;;;;;515;0;0
7/02/2021 10:00;34,3;14;1;0;347;15,8;0,4;8,2;11,1;19,2;1,1;17,9;330;62,87;;;;;;489;0;0
7/02/2021 11:00;24,8;13;0,4;0;5;20,6;0,3;3,2;6,9;10,1;0,9;19,3;326;49,36;;;;;;478;0;0
7/02/2021 12:00;25,3;14;0,8;0;197;22,9;0,2;1,8;3,5;5,3;0,9;21,6;475;42,13;;;;;;477;0;0
7/02/2021 13:00;20,9;8;0,8;0;144;20,7;0,2;0,9;2,1;3,1;0,8;22,2;530;41,82;;;;;;476;0;0
7/02/2021 14:00;22,5;8;1,8;0;164;19,8;0,1;1;1,8;2,8;0,9;24;786;35,88;;;;;;481;0;0
7/02/2021 15:00;21,1;4;1,5;0;205;19,1;0,1;1,1;1,9;2,9;0,9;23,7;553;35,16;;;;;;483;0;0
7/02/2021 16:00;15,7;8;3,5;0;290;27,3;0,3;3,4;7,2;10,6;1,6;22,2;463;50,16;;;;;;487;0;0
7/02/2021 17:00;17,2;12;3,4;0;330;26,4;0,3;3,2;7,3;10,5;1,9;22,5;361;49,17;;;;;;485;0;0
7/02/2021 18:00;15,6;15;3,2;0;352;18,7;0,3;1,2;7,4;8,6;1,6;18;77;64,28;;;;;;488;0;0
7/02/2021 19:00;11;11;1,2;0,1;344;5,6;0,5;2;14,3;16,3;1,4;14,9;0;75,92;;;;;;504;0;0
7/02/2021 20:00;16;16;0,7;0;289;5,8;0,5;2,5;16,5;19;1,3;14,4;0;76,96;;;;;;517;0;0
7/02/2021 21:00;12,8;8;0,7;0;359;6,3;0,5;1,4;16,9;18,3;1,3;13,4;0;80,16;;;;;;552;0;0
7/02/2021 22:00;18,1;12;0,4;0;83;2,9;0,6;1,8;21,3;23,1;1,3;13,3;0;82,71;;;;;;546;0;0
7/02/2021 23:00;18;17;0,7;0;77;0,8;0,7;7,7;20,9;28,5;1,3;12,7;0;82,9;;;;;;572;0;0
8/02/2021 0:00;23,2;17;0,7;0;25;3;0,4;3,6;15,2;18,8;1,2;12,8;0;78,92;;;;;;540;0;0
8/02/2021 1:00;17,1;11;0,6;0;274;2,2;0,4;3,3;14,1;17,4;0,2;12,4;0;78,55;;;;;;556;0;0
8/02/2021 2:00;12,8;8;0,4;0;355;2,2;0,3;1,4;12,2;13,6;0,2;11,2;0;80,31;;;;;;596;0;0
8/02/2021 3:00;16;13;0,5;0;37;1,1;0,3;2,4;13,9;16,3;0,2;11,4;0;81,49;;;;;;579;0;0
8/02/2021 4:00;15,6;13;1,3;0;333;0,7;0,3;5;15,2;20,3;0,5;12,3;0;80,29;;;;;;545;0;0
8/02/2021 5:00;19,7;9;0,7;0;98;1,2;0,3;4,6;14,4;19;0,5;11,6;0;80,13;;;;;;557;0;0
8/02/2021 6:00;16,1;15;0,2;0;4;1;0,3;10;15,3;25,3;1,5;11,7;0;79,9;;;;;;543;0;0
8/02/2021 7:00;22,4;12;0,7;0;223;1,1;0,9;44,2;16,3;60,5;0,9;10,8;29;81,83;;;;;;565;0;0
8/02/2021 8:00;21,1;21;0,2;0;0;3,4;1;41,2;19,9;61,2;2,5;14,8;160;70,32;;;;;;524;0;0
8/02/2021 9:00;37;28;1,5;0;19;11,4;0,6;17,1;13,4;30,5;1,1;18,6;390;50,68;;;;;;495;0;0
8/02/2021 10:00;0;11;1,3;0;339;21,1;0,3;6,8;7,9;14,7;0,4;22,2;646;39,68;;;;;;487;0;0
8/02/2021 11:00;58,2;0;1,9;0;273;28,6;0,3;5,4;8,2;13,6;0,6;24;776;33,11;;;;;;488;0;0
8/02/2021 12:00;47,6;6;1,6;0;286;30;0,3;3,5;7;10,5;0,6;24,8;635;30,07;;;;;;484;0;0
8/02/2021 13:00;34,5;6;1,1;0;302;31,5;0,3;2,9;8,5;11,4;0,8;23,8;441;34,37;;;;;;485;0;0
8/02/2021 14:00;29,9;8;3,2;0;288;44,8;0,5;3,1;14,5;17,6;1,5;22,4;305;45,13;;;;;;490;0;0
8/02/2021 15:00;24,9;20;2,9;3,4;288;19,6;0,5;4,8;19,4;24,1;1,3;16,6;80;73,04;;;;;;493;0;0
8/02/2021 16:00;28;26;2,1;0;305;15,5;0,5;7;17,9;24,9;1,3;17,2;140;73,81;;;;;;483;0;0
8/02/2021 17:00;42,6;19;0,9;0;325;14,5;0,4;5,1;14;19;1,3;17,8;119;68,56;;;;;;480;0;0
8/02/2021 18:00;43,9;16;1,7;0;122;13,7;0,4;3,2;11,1;14,3;1,2;17,2;53;56,31;;;;;;485;0;0
8/02/2021 19:00;30,7;7;0,7;0;115;7,4;0,5;3;15,4;18,4;0,9;15,1;0;59,99;;;;;;499;0;0
8/02/2021 20:00;23,8;12;0,4;0;342;0,7;0,9;21;22,7;43,7;0,9;11,7;0;73,16;;;;;;554;0;0
8/02/2021 21:00;21;21;0,4;0;300;0,8;1,2;43,8;22,5;66,3;1,1;11,1;0;77,74;;;;;;597;0;0
8/02/2021 22:00;24,9;11;0,3;0;347;0,8;0,6;9,5;20,5;30;0,8;11,2;0;76,04;;;;;;588;0;0
8/02/2021 23:00;27,8;13;0,1;0;233;0,6;0,5;9,3;20,2;29,6;0,7;10,8;0;78,01;;;;;;569;0;0
9/02/2021 0:00;28,2;17;0,3;0;14;0,6;0,6;13,2;19,2;32,4;0,8;11;0;78,34;;;;;;598;0;0
9/02/2021 1:00;29,9;15;0,4;0;336;0,5;0,7;21,5;18,6;40,1;0,6;12,1;0;78,37;;;;;;587;0;0
9/02/2021 2:00;26,4;17;0,5;0;36;0,5;0,4;11,2;16,9;28;0,4;11,8;0;78,47;;;;;;594;0;0
9/02/2021 3:00;19,7;12;0,3;0;294;0,7;0,4;6,6;15,7;22,4;0,4;11;0;80,94;;;;;;589;0;0
9/02/2021 4:00;27,8;13;0,5;0;359;0,7;0,3;5,1;14;19,2;0,4;10,6;0;83,11;;;;;;604;0;0
9/02/2021 5:00;23,9;9;0,4;0,5;287;1,3;0,3;2,1;14,2;16,3;0,5;11,9;0;82,53;;;;;;550;0;0
9/02/2021 6:00;27,3;9;0,4;1,6;312;0,6;0,4;15,4;14,7;30,1;0,6;11,7;0;83,76;;;;;;556;0;0
9/02/2021 7:00;19,3;17;0,2;0,6;329;1;0,8;44,2;15,1;59,3;0,9;11,4;24;84,37;;;;;;564;0;0
9/02/2021 8:00;28;28;0,2;0,1;48;1,3;1,2;70,7;19,5;90,2;1,2;12,8;59;83,99;;;;;;547;0;0
9/02/2021 9:00;39,5;34;0,8;0;355;2,4;1,4;64,8;24,2;89;1,7;14,4;200;81,61;;;;;;540;0;0
9/02/2021 10:00;48;35;0,9;0;6;7,8;1,1;48,8;27,5;76,4;1,7;19;408;60,57;;;;;;527;0;0
9/02/2021 11:00;50,9;36;0,8;0;358;12,1;0,7;20,7;23,3;44;1,7;19,1;285;51,15;;;;;;506;0;0
9/02/2021 12:00;40,6;22;0,7;0;308;22,4;0,5;12,4;16,7;29,1;1,5;22,3;548;40,36;;;;;;488;0;0
9/02/2021 13:00;40,5;15;2,2;0;316;29,5;0,5;6,8;16,3;23,1;1,9;21,5;391;42,09;;;;;;490;0;0
9/02/2021 14:00;29,3;26;1,1;0;290;33;0,4;5,8;16,2;22;2,3;20,7;342;44,55;;;;;;489;0;0
9/02/2021 15:00;37,1;21;2,2;0;286;47,9;0,5;3,3;17,8;21,1;2,6;20,9;289;50,17;;;;;;492;0;0
9/02/2021 16:00;41,1;38;1,5;0;313;51,1;0,4;1,5;13,2;14,7;2,8;20,1;197;52,61;;;;;;490;0;0
9/02/2021 17:00;35,7;32;1,7;0,1;257;26;0,6;3;25,3;28,3;2,6;17,9;57;62,4;;;;;;500;0;0
9/02/2021 18:00;35;35;1,7;0;265;10,5;0,8;8,3;29,7;38;2,4;16,8;58;70,55;;;;;;497;0;0
9/02/2021 19:00;41,9;31;0,7;0;291;3,8;0,8;3,9;30,1;33,9;1,9;14,2;1;77,15;;;;;;537;0;0
9/02/2021 20:00;43;26;0,8;0;308;3,3;0,7;4,7;28,3;33;1,7;13,6;0;82,11;;;;;;530;0;0
9/02/2021 21:00;44,1;25;1,5;0;279;4,4;0,6;3,5;24,9;28,4;1,8;14,3;0;80,36;;;;;;514;0;0
9/02/2021 22:00;43,7;23;0,2;0;23;0,5;0,7;6,7;26,1;32,8;1,7;13,6;0;81,23;;;;;;565;0;0
9/02/2021 23:00;37;20;0,3;0;318;0,6;0,8;14,3;24,4;38,7;1,8;13,2;0;81,85;;;;;;567;0;0
10/02/2021 0:00;39,6;24;0,3;0;313;0,5;0,8;17,5;23,3;40,8;1,8;13,1;0;82,52;;;;;;581;0;0
10/02/2021 1:00;39,7;22;2,2;0;12;11;0,3;1;10,2;11,2;0,5;13,4;0;80,68;;;;;;511;0;0
10/02/2021 2:00;34,3;10;1,1;7,1;340;14,3;0,2;0,3;6,7;7;0,5;12,2;0;82,88;;;;;;504;0;0
10/02/2021 3:00;24,1;10;0,5;0,7;359;12,7;0,2;0,3;6,2;6,5;0,6;11,7;0;84,6;;;;;;524;0;0
10/02/2021 4:00;22,4;8;0,3;0,2;186;10,1;0,2;0,3;6,1;6,4;0,6;11,8;0;85,11;;;;;;534;0;0
10/02/2021 5:00;17,7;7;0,4;0,1;192;5,8;0,2;0,6;11,3;11,9;0,6;11,5;0;85,39;;;;;;523;0;0
10/02/2021 6:00;15,5;10;0,2;0;4;1,3;0,3;4,3;15,1;19,5;0,5;11,5;0;85,85;;;;;;557;0;0
10/02/2021 7:00;17,7;6;0,2;0;338;1;0,5;14,5;16,1;30,6;0,6;11,8;9;85,87;;;;;;579;0;0
10/02/2021 8:00;13,1;9;0,2;0;309;2,2;1;42,1;19,7;61,9;1,4;13,1;96;84,92;;;;;;542;0;0
10/02/2021 9:00;0;28;0,8;0;262;7,9;1,1;34,1;25,1;59,2;3,9;17,4;314;70,55;;;;;;511;0;0
10/02/2021 10:00;35;32;1,5;0;296;14,2;0,7;16,8;20,3;37,2;2,8;18;366;61,76;;;;;;498;0;0
10/02/2021 11:00;60,5;28;1,2;0;300;25,8;0,4;9,6;14,7;24,4;2,8;21,5;542;49,71;;;;;;488;0;0
10/02/2021 12:00;46,1;23;2,8;0;299;0;0;0;0;0;0;21;557;51,46;;;;;;487;0;0
10/02/2021 13:00;0;0;3,5;0;296;0;0;2,4;5,8;8,2;0;23;765;45,29;;;;;;490;0;0
10/02/2021 14:00;0;0;3,4;0;323;0;0,3;2,9;6;8,9;1,5;21,7;656;53,15;;;;;;468;0;0
10/02/2021 15:00;37,9;13;3;0,1;313;29,3;0,3;2,6;7,5;10,1;1,6;20,9;296;53,04;;;;;;441;0;0
10/02/2021 16:00;26,5;18;3,2;0,2;294;27;0,3;3,1;7,7;10,9;2,1;20,4;450;56,2;;;;;;439;0;0
10/02/2021 17:00;27;20;4,1;0;288;27,5;0,3;2,8;6,5;9,3;2,2;20,1;290;55,39;;;;;;443;0;0
10/02/2021 18:00;21;21;2,6;0;305;17,9;0,4;3;11,9;14,9;1,8;16,4;30;66,08;;;;;;451;0;0
10/02/2021 19:00;0;0;1,8;0;316;0;0;0;0;0;0;15,3;1;71,13;;;;;;0;0;0
10/02/2021 20:00;0;0;2;0;318;0;0;0;0;0;0;14,9;0;73,06;;;;;;0;0;0
10/02/2021 21:00;0;0;1,9;0;286;0;0;0;0;0;0;14,4;0;76,85;;;;;;0;0;0
10/02/2021 22:00;0;0;1,4;0;286;0;0;0;0;0;0;13,3;0;78,7;;;;;;0;0;0
10/02/2021 23:00;0;0;1,8;0;311;0;0;0;0;0;0;13,8;0;75,38;;;;;;0;0;0
11/02/2021 0:00;0;0;0,3;0;302;0;0;0;0;0;0;12,8;0;76,24;;;;;;0;0;0
11/02/2021 1:00;0;0;0,5;0;290;0;0;0;0;0;0;12;0;80,29;;;;;;0;0;0
11/02/2021 2:00;0;0;0,5;0;271;0;0;0;0;0;0;11,2;0;82,36;;;;;;0;0;0
11/02/2021 3:00;0;0;0,2;0;300;0;0;0;0;0;0;11;0;83,99;;;;;;0;0;0
11/02/2021 4:00;0;0;0,6;0;320;0;0;0;0;0;0;11,2;0;83,54;;;;;;0;0;0
11/02/2021 5:00;0;0;0,5;0;326;0;0;0;0;0;0;11,5;0;82,06;;;;;;0;0;0
11/02/2021 6:00;0;0;0,4;0;331;0;0;0;0;0;0;10,7;0;81,96;;;;;;0;0;0
11/02/2021 7:00;0;0;0,4;0;301;0;0;0;0;0;0;9,7;33;83,73;;;;;;0;0;0
11/02/2021 8:00;0;0;0,9;0;12;0;0;0;0;0;0;15,5;209;67,91;;;;;;0;0;0
11/02/2021 9:00;0;0;0,1;0;279;0;0;0;0;0;0;19,5;357;50;;;;;;0;0;0
11/02/2021 10:00;45;23;0,8;0;333;21,3;0,6;18,5;19,4;38;1,4;21,5;637;43,51;;;;;;462;0;0
11/02/2021 11:00;40,6;19;1,1;0;351;34,4;0,4;6,7;11,9;18,6;1,1;22,7;793;37,38;;;;;;448;0;0
11/02/2021 12:00;31;11;2,4;0;299;42,7;0,3;3,5;9;12,5;1,9;23,8;879;37,33;;;;;;439;0;0
11/02/2021 13:00;35,5;21;3,2;0;309;39,5;0,2;2,3;6,5;8,8;1,5;23,5;754;41,44;;;;;;435;0;0
11/02/2021 14:00;31,4;15;3,3;0;308;38,2;0,3;2,6;6,9;9,5;1,3;23,1;769;45,19;;;;;;432;0;0
11/02/2021 15:00;39;18;4,7;0;293;34,7;0,3;2,5;5,9;8,4;1,4;23,1;686;46,22;;;;;;434;0;0
11/02/2021 16:00;32,7;23;4,6;0;293;31,3;0,2;2,4;5,6;7,9;1,4;20,9;414;51,58;;;;;;438;0;0
11/02/2021 17:00;25,8;13;4,2;0;284;29,6;0,2;2,5;5,7;8,3;1,3;20,4;351;50,61;;;;;;439;0;0
11/02/2021 18:00;24,4;11;3,3;0;296;23,6;0,3;2,5;9,8;12,3;1,4;18,3;88;57,46;;;;;;446;0;0
11/02/2021 19:00;0;0;1,9;0;302;0;0;0;0;0;0;15,4;1;69,79;;;;;;0;0;0
11/02/2021 20:00;0;0;1,1;0;304;0;0;0;0;0;0;14,3;0;75,42;;;;;;0;0;0
11/02/2021 21:00;0;0;0,4;0;248;0;0;0;0;0;0;11,9;0;81,3;;;;;;0;0;0
11/02/2021 22:00;0;0;0,3;0;330;0;0;0;0;0;0;11,7;0;84,44;;;;;;0;0;0
11/02/2021 23:00;0;0;1;0;356;0;0;0;0;0;0;12,6;0;84,88;;;;;;0;0;0
12/02/2021 0:00;0;0;0,9;0;4;0;0;0;0;0;0;13,2;0;81,21;;;;;;0;0;0
12/02/2021 1:00;0;0;0,6;0;3;0;0;0;0;0;0;13,1;0;80,28;;;;;;0;0;0
12/02/2021 2:00;0;0;0,8;0;302;0;0;0;0;0;0;12,8;0;77,85;;;;;;0;0;0
12/02/2021 3:00;0;0;1;0;358;0;0;0;0;0;0;12,4;0;79,15;;;;;;0;0;0
12/02/2021 4:00;0;0;1,1;0;44;0;0;0;0;0;0;12,6;0;73,77;;;;;;0;0;0
12/02/2021 5:00;0;0;0,3;0;292;0;0;0;0;0;0;9,9;0;81,01;;;;;;0;0;0
12/02/2021 6:00;17,1;13;0,4;0;266;0,8;0,5;15,6;17,3;32,9;0,2;8,9;0;83,86;;;;;;543;0;0
12/02/2021 7:00;24,7;19;0,4;0;275;1;0,9;63,6;17,4;80,9;0,3;8,8;26;84,92;;;;;;587;0;0
12/02/2021 8:00;31;31;0,4;0;304;2,7;1,3;71,8;21,5;93,4;0,8;14,1;184;79,77;;;;;;562;0;0
12/02/2021 9:00;0;0;0,3;0;279;0;0;0;0;0;0;18,3;273;56,62;;;;;;0;0;0
12/02/2021 10:00;0;0;1,5;0;331;0;0;0;0;0;0;18,8;333;54,41;;;;;;0;0;0
12/02/2021 11:00;73,7;60;2;0;19;19,5;0,9;11,5;32,3;43,8;2,5;18,4;179;54,1;;;;;;495;0;0
12/02/2021 12:00;75,2;37;1,1;0;321;17,9;0,6;5;25,6;30,6;1,7;17,2;65;58,39;;;;;;519;0;0
12/02/2021 13:00;56,6;28;0,8;0;50;19,7;0,6;4,6;25,3;29,9;2,4;17,2;92;60,1;;;;;;517;0;0
12/02/2021 14:00;54,7;37;1;0;298;19,9;0,5;6,7;20,3;27;1,9;18,2;176;55,94;;;;;;507;0;0
12/02/2021 15:00;74,2;23;2,7;0;313;27;0,6;8,9;19,9;28,8;2,3;20,6;372;51,77;;;;;;500;0;0
12/02/2021 16:00;66,1;31;3,3;0;301;24;0,3;4;13,5;17,5;2;18,8;191;59,38;;;;;;496;0;0
12/02/2021 17:00;61,1;24;3,3;0;306;23,4;0,3;3,3;12,6;15,9;1,8;18,6;159;60,58;;;;;;495;0;0
12/02/2021 18:00;43,9;27;1,8;0,1;299;14,6;0,4;2;16,4;18,3;1,4;15,1;2;72,93;;;;;;511;0;0
12/02/2021 19:00;39,2;18;0,8;0,1;314;5,4;0,5;3,3;21,7;25,1;1,2;14,1;0;79,33;;;;;;527;0;0
12/02/2021 20:00;31,4;27;0,5;0;324;2,4;0,7;5,9;25;30,9;1,3;13,9;0;81,09;;;;;;538;0;0
12/02/2021 21:00;39,8;20;0,5;0;31;1,4;0,6;4,1;23,8;27,9;1,1;12,9;0;83,2;;;;;;576;0;0
12/02/2021 22:00;36,2;21;0,4;0;208;9,3;0,4;1,3;18,1;19,3;1,2;13,3;0;80,11;;;;;;537;0;0
12/02/2021 23:00;26;15;0,5;0;255;12,7;0,3;0,6;12,7;13,2;1,2;13,7;0;69,1;;;;;;539;0;0
13/02/2021 0:00;28,5;10;1,1;0;4;3,3;0,5;6,3;22,9;29,2;1,5;13,5;0;72,87;;;;;;546;0;0
13/02/2021 1:00;25;25;0,7;0;286;4,4;0,4;3,3;20,7;24,1;0,4;12,4;0;78,74;;;;;;561;0;0
13/02/2021 2:00;31,6;30;0,2;0;225;8,1;0,3;0,5;13,1;13,6;0,2;11,7;0;82,58;;;;;;577;0;0
13/02/2021 3:00;31,2;18;0,3;0;7;2,8;0,4;1,1;17,9;19;0,3;12,2;0;83,4;;;;;;597;0;0
13/02/2021 4:00;31,5;20;0,8;0;144;15,7;0,2;0,3;10,1;10,4;0,4;12,2;0;80,1;;;;;;545;0;0
13/02/2021 5:00;25,2;17;0,1;0;338;18,4;0,1;0,3;5,1;5,4;0,4;12;0;74,51;;;;;;561;0;0
13/02/2021 6:00;22,9;14;0,7;0;5;6,4;0,3;1,6;14,2;15,8;0,1;9,9;0;81,14;;;;;;587;0;0
13/02/2021 7:00;17;14;0,3;0;170;2;0,7;19,1;22,2;41,3;0,2;10;25;81,2;;;;;;588;0;0
13/02/2021 8:00;24;22;1,7;0;109;20,2;0,3;4,7;9,1;13,7;0,3;14,5;175;60,58;;;;;;533;0;0
13/02/2021 9:00;18,4;13;0,7;0;11;27,4;0,3;4;7,6;11,6;0,3;19,9;455;40,76;;;;;;524;0;0
13/02/2021 10:00;25,4;10;0,5;0;150;30,6;0,3;4,7;8,8;13,6;0,4;22;631;34,77;;;;;;500;0;0
13/02/2021 11:00;27,3;7;0,6;0;100;27,6;0,2;2,4;6,1;8,6;0,3;20,4;352;39,25;;;;;;491;0;0
13/02/2021 12:00;20,3;9;2;0;148;23,3;0,2;2;4,3;6,3;0,3;20;306;41,03;;;;;;490;0;0
13/02/2021 13:00;15,5;7;2,5;0;140;23,2;0,2;2,7;4,6;7,4;0,4;21;531;40,71;;;;;;487;0;0
13/02/2021 14:00;14,8;6;1,8;0;165;21,4;0,2;2,8;4;6,8;0,5;22,2;673;36,8;;;;;;487;0;0
13/02/2021 15:00;21,9;7;2,8;0;131;20,9;0,2;2,6;3,6;6,1;0,4;22,2;629;35,42;;;;;;491;0;0
13/02/2021 16:00;16,3;7;2,4;0;314;26;0,3;4;9,8;13,8;0,9;21;312;48,8;;;;;;496;0;0
13/02/2021 17:00;0;20;3,4;0;287;25,8;0,3;3;8,6;11,6;1,2;18,4;244;58,35;;;;;;492;0;0
13/02/2021 18:00;12,2;10;2,7;0;288;16,9;0,4;3,7;15;18,8;1,1;16,7;78;61,8;;;;;;500;0;0
13/02/2021 19:00;18,2;17;0,9;0;40;6,8;0,5;1,6;20,1;21,7;0,9;13,3;1;71,51;;;;;;539;0;0
13/02/2021 20:00;21,7;17;0,5;0;267;2,2;0,6;11,1;19,9;31;0,6;12;0;72,83;;;;;;557;0;0
13/02/2021 21:00;21,1;13;0,5;0;17;0,6;0,8;19,1;25,9;45;0,7;11;0;81,05;;;;;;585;0;0
13/02/2021 22:00;23;23;0,6;0;351;0,8;0,9;28,6;24,5;53,1;0,7;10,3;0;82,9;;;;;;602;0;0
13/02/2021 23:00;17,3;17;0,2;0;296;0,6;1;32,5;23,1;55,6;0,7;9,7;0;84,28;;;;;;627;0;0
14/02/2021 0:00;33,7;26;0,2;0;315;0,4;1,2;42,8;22,4;65,2;0,6;9,3;0;84,87;;;;;;656;0;0
14/02/2021 1:00;40,4;31;0,6;0;331;0,7;1,6;59,1;19,1;78,2;0,6;10;0;85,33;;;;;;693;0;0
